Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Confidence in national government,Democratic Quality,Delivery Quality,Class
5.12691164,10.16676331,0.86182946,71.10689545,0.846810102,-0.133559808,0.94107008,0.227394462,0.956860006,0.955930233,1
5.125025272,9.944042206,0.851195216,64.80504608,0.563811779,-0.044994887,0.894979358,0.191219807,0.614571154,0.721494794,1
5.124921322,9.634930611,0.73963052,66.75059509,0.583317339,-0.146710485,0.781232595,0.399765968,0.142402038,0.075628385,1
5.124210835,7.878757477,0.843932509,62.6533432,0.84654212,0.022273354,0.741689622,0.874170899,-1.225821495,-1.013428807,1
5.123664379,9.238404274,0.766827762,67.37329102,0.39034158,0.039335512,0.969836235,0.1134464,-0.260703534,-0.222710326,1
5.118641853,9.048003197,0.959249556,63.20809174,0.759396434,0.009019198,0.762375772,0.193541795,-0.095734917,-0.711251497,1
5.118231773,9.789019585,0.644873619,63.70245361,0.415497869,-0.197107226,0.785390556,0.597622991,-0.43242842,0.180865824,1
5.117177963,9.29944706,0.655723631,67.6823349,0.630698025,-0.056513473,0.959853649,0.194221586,-0.250270844,-0.354031891,1
5.112728596,9.481345177,0.782708704,65.2917099,0.531597257,0.068064809,0.911732435,0.447972029,0.198361039,-0.036461093,1
5.103827477,8.316803932,0.857186258,63.93424606,0.790831089,0.078120448,0.818949223,0.336719424,-0.2948201,-0.720928848,1
5.103721142,7.923922062,0.856656969,62.81229782,0.703026891,0.00938015,0.631887853,0.844887733,-1.232459188,-1.091291428,1
5.102071285,8.153647423,0.812182605,60.25463867,0.554478109,-0.114621021,0.926055431,0.406982303,-0.319226354,-0.573491693,1
5.101840496,9.4951334,0.828068733,65.16065216,0.532839715,-0.10401623,0.908122003,0.340113223,0.1049252,-0.193729833,1
5.101213932,8.916049957,0.703788102,59.00455475,0.603260338,0.299370736,0.959867001,0.524597168,-0.608050525,-0.480665922,1
5.099539757,7.739643097,0.837043643,60.94416428,0.839488447,0.181324169,0.81711489,0.490016222,-0.51362282,-0.793513,1
5.09715414,8.294600487,0.818868577,62.14855957,0.675630987,0.237924963,0.825974703,0.336073428,-0.314731479,-0.638522744,1
5.096354008,10.10087299,0.81214112,70.67931366,0.37261042,-0.310992062,0.958908975,0.126218989,0.241770908,0.271006763,1
5.094525814,10.21238518,0.863906741,69.27043152,0.721036375,-0.113575339,0.947879434,0.263269573,0.912445009,0.969256222,1
5.087967873,9.167075157,0.91889888,61.64213943,0.858241439,0.035789736,0.754729331,0.637337983,0.048571933,-0.524577975,1
5.083132744,9.021823883,0.859458685,62.83075714,0.57866931,-0.209895223,0.932535291,0.236262515,-0.101436056,-0.823976278,1
5.08285141,7.75784874,0.527813554,59.82100296,0.630931079,-0.066453718,0.776003957,0.829859614,-0.916895628,-0.877776206,1
5.082128525,8.954587936,0.847574413,60.56794357,0.83010155,0.285213172,0.633955777,0.946393013,0.469944537,0.309430838,1
5.081584454,9.852649689,0.777552068,66.94844818,0.654542148,-0.134979978,0.95184356,0.241623357,0.245328277,0.118595108,1
5.081305981,9.236498833,0.847544849,61.82473373,0.886246681,-0.010758392,0.771574259,0.484912902,0.059726842,-0.56839335,1
5.080866337,10.18896103,0.866213858,71.4575119,0.800440311,-0.170418113,0.941050768,0.217742205,1.023220062,1.072187781,1
5.076225758,8.052845955,0.806987047,53.8025856,0.925082147,0.447761238,0.687814236,0.923247159,-0.909181356,-1.144349456,1
5.074341774,9.585440636,0.735565186,66.30839539,0.502264977,-0.178259075,0.69337213,0.392235279,0.341442615,0.004959339,1
5.073562145,8.552754402,0.800711393,59.14998627,0.851566434,-0.026273055,0.880245566,0.624720573,-0.856717408,-0.306686163,1
5.069770336,9.980222702,0.834022582,64.98500061,0.630507529,-0.08055073,0.836553633,0.233799666,0.682029307,0.757289529,1
5.06905365,7.950513363,0.854935646,61.09056473,0.698919952,-0.116613425,0.896227479,0.641920984,-0.822429419,-0.981964827,1
5.065824986,9.955571175,0.881810606,64.35728455,0.519352257,-0.282765448,0.962167203,0.114503264,0.815447628,0.716123462,1
5.065462112,9.450741768,0.854117811,59.67731857,0.419064105,-0.162882462,0.858734667,0.340983748,-1.615560889,-1.266199231,1
5.063986778,7.596840858,0.700900733,60.93342209,0.815954745,0.019663,0.723376989,0.879889667,-1.092873931,-1.156870604,1
5.061862469,9.500883102,0.893197775,63.17458725,0.856025338,-0.070029609,0.755288184,0.447033852,0.195477962,-0.431532443,1
5.057561398,8.965014458,0.883555114,62.34814072,0.483833194,-0.170597658,0.953752279,0.263286889,-0.035436217,-0.783826888,1
5.057261944,8.197658539,0.68511188,53.58569717,0.679418445,0.047719266,0.897836149,0.576750815,0.281023592,-0.009119377,1
5.056999683,9.337942123,0.947489381,62.10371399,0.759740949,0.073655866,0.900452137,0.349382877,0.635155261,-0.227193967,1
5.055726051,8.350270271,0.790214539,63.24748611,0.695982575,0.022095246,0.834350109,0.329523891,-0.471637368,-0.734601974,1
5.052278519,7.719648838,0.466553479,59.42887115,0.606012166,-0.035330251,0.801819921,0.761932433,-0.974027038,-0.858364224,1
5.044098854,8.167316437,0.807086229,54.71006012,0.886213899,0.42408219,0.637409329,0.92368561,-0.846235275,-1.02132535,1
5.04279995,9.246450424,0.809478104,60.28725815,0.779418349,0.456970751,0.945967257,0.645185173,-0.215111747,-0.334635764,1
5.037964821,8.098358154,0.646312475,49.33501053,0.791428566,0.047050137,0.868049026,0.613636553,-0.972241282,-0.935033321,1
5.031173706,9.091724396,0.947885275,60.78406525,0.700345695,0.13687925,0.931158841,0.285957992,0.329299569,-0.441694885,1
5.030342102,9.026679039,0.897573471,62.95043945,0.563649774,-0.205425665,0.896237016,0.236936122,-0.185908958,-0.759702504,1
5.02679348,8.21575737,0.568992674,56.47297287,0.728892624,-0.058665279,0.862142861,0.817411602,-0.348923355,-0.121813543,1
5.02419138,9.086746216,0.910188437,65.40224457,0.671074986,-0.095596224,0.900686622,0.121483915,-0.553922534,-0.973255098,1
5.02275753,9.803388596,0.752606809,66.36545563,0.650402188,-0.146256357,0.964042604,0.116410844,0.281113923,0.043243662,1
5.022698879,8.541249275,0.75947696,65.57042694,0.91960746,-0.02653946,0.771245837,0.811746299,-0.557911158,-0.47494182,1
5.015515327,9.383256912,0.878449142,62.8519249,0.888566077,0.017121652,0.751750827,0.570757329,0.161399111,-0.48639822,1
5.013374805,8.163204193,0.780022562,50.67415619,0.787760317,-0.002135111,0.806394398,0.594113767,0.264067978,-0.388092458,1
5.009330273,7.826861382,0.690439582,50.57504272,0.773456693,0.144812196,0.576097667,0.668003559,-0.463124722,-0.62453258,1
5.001965046,8.697647095,0.812921703,59.65584183,0.914499581,0.047324717,0.771167636,0.758208573,-0.60896349,-0.259734333,1
4.99911356,8.120027542,0.864022553,49.69512177,0.662850082,-0.006661959,0.882149816,0.397612721,0.169676483,-0.487765074,1
4.996410847,7.933857918,0.885362923,61.26522064,0.720051169,-0.048297901,0.925793588,0.300620943,-0.986993611,-0.835764349,1
4.995875359,9.091515541,0.838859499,65.55697632,0.669843376,-0.06790366,0.829651475,0.47462526,-0.487779349,-0.95442605,1
4.993962288,10.15835667,0.86603862,70.45056152,0.773821414,-0.104271121,0.959288418,0.230625153,0.90190047,0.971928477,1
4.993956566,8.649484634,0.788763285,59.54650879,0.882837474,0.06742245,0.782946467,0.722774804,-0.706042171,-0.328874886,1
4.989277363,8.390426636,0.604809761,57.55266571,0.783060372,0.047334414,0.862548053,0.667365491,-0.417356074,-0.214537695,1
4.985649109,7.85199213,0.606459022,60.58333969,0.83799535,-0.061844569,0.757002652,0.786452591,-0.859902918,-0.84662044,1
4.982719898,9.34241581,0.905524373,61.89481735,0.685510755,0.157197952,0.900218189,0.226754889,0.493308246,-0.410151243,1
4.980220318,8.497994423,0.72208178,42.91266251,0.53672111,0.056018755,0.913195729,0.232548922,-1.421971917,-1.036369324,1
4.976925373,8.749375343,0.846413136,59.76951981,0.907458425,0.015255213,0.756388545,0.751474738,-0.538953006,-0.184461504,1
4.975589752,9.454047203,0.766368151,65.58690643,0.660318911,-0.049329836,0.824178994,0.367435127,-0.234458074,0.026332522,1
4.975014687,7.725852966,0.785883367,60.30058289,0.711877644,0.132952183,0.840685844,0.588195622,-0.577528298,-0.730323255,1
4.971111774,6.861501217,0.817624569,46.85738373,0.639206827,-0.014165376,0.718758941,0.629928231,0.066263817,-0.532304466,1
4.969656467,8.823402405,0.67582494,64.14507294,0.756784618,-0.198701277,0.844934762,0.525867641,-0.53806299,-0.197070941,1
4.966811657,9.892085075,0.836042464,64.62722778,0.56446445,-0.009379056,0.9342556,0.107237339,0.528388739,0.672904313,1
4.966521263,7.799993992,0.700642824,62.31282043,0.693119764,0.064330526,0.76423651,0.892602265,-1.343250394,-1.162820458,1
4.965134621,7.953398228,0.622255147,52.35041046,0.838006318,0.128903836,0.862870395,0.665988922,0.202127784,-0.035683043,1
4.965053082,8.244684219,0.676289201,53.84350204,0.793793738,-0.05797568,0.880178452,0.485888302,0.249730334,0.009687522,1
4.963742733,9.950857162,0.894707382,58.99103546,0.643388212,-0.320842147,0.935101748,0.37003988,-0.914173484,-0.676638007,1
4.961031437,8.305502892,0.76570183,62.76564789,0.783369064,0.10284818,0.883963168,0.293331981,-0.42954585,-0.599600971,1
4.955100536,7.534424305,0.896476209,47.65478897,0.469531178,-0.072877467,0.8586905,0.407083839,-1.12531507,-1.555728316,1
4.953917027,10.06440449,0.93065387,64.37306976,0.538498104,-0.172360703,0.895177424,0.24971357,0.894114852,0.871628881,1
4.946978092,8.86814785,0.770950854,58.82882309,0.713171124,0.335626155,0.915120065,0.595440388,-0.750645816,-0.56837821,1
4.944090843,8.296050072,0.866213024,63.62846756,0.835559726,0.14317517,0.825798512,0.407228738,-0.168327689,-0.734113812,1
4.941514015,8.629957199,0.804861128,59.44197083,0.893350542,0.027964491,0.812448382,0.554057181,-0.844931066,-0.386261672,1
4.938578129,8.904687881,0.880341947,60.2303009,0.834222496,0.275819212,0.650338471,0.958492339,0.482542783,0.229389429,1
4.938560486,8.457560539,0.779640496,42.48829269,0.584221542,0.107069664,0.891890109,0.455402017,-1.298116446,-0.927431524,1
4.932914734,8.64305687,0.811647654,45.12934494,0.680470288,-0.046517052,0.926109254,0.41035831,-1.146020055,-0.964496017,1
4.930511475,9.412781715,0.857703149,49.42770767,0.835448027,-0.165678427,0.819181919,0.627495944,0.307435095,0.256577462,1
4.921049118,7.979545593,0.891404092,61.53259277,0.747808456,-0.131519035,0.932496965,0.436688751,-0.890509009,-0.814295948,1
4.917602539,10.03632164,0.893662214,65.87551117,0.631100118,-0.100213021,0.939908028,0.35979417,0.790113568,0.717952192,1
4.91686821,7.557319164,0.813067853,58.54714966,0.616153777,0.052841611,0.949701965,0.415181667,-1.030482292,-0.804892778,1
4.914466858,10.04841042,0.877318323,66.49794769,0.673728287,-0.124132216,0.911533177,0.327895939,0.766919494,0.616362095,1
4.912928104,9.279871941,0.934741557,61.43270493,0.748014033,0.120824382,0.927854478,0.365311831,0.300138146,-0.43066898,1
4.910771847,9.673333168,0.761873245,62.47997284,0.598859072,-0.164287835,0.763154805,0.707989275,-1.007616758,-0.799909055,1
4.909165859,9.787962914,0.689065635,65.51707458,0.565536737,-0.09175127,0.973686337,0.093852684,0.352862179,0.049760837,1
4.908617973,7.182332039,0.610593736,43.5891571,0.624296129,0.061933748,0.824828029,0.652109861,-0.183698133,-0.955439508,1
4.905925274,7.859205246,0.900565028,51.01869583,0.649316013,0.005090959,0.634222806,0.604356289,-0.357723445,-0.637458265,1
4.905375957,8.082588196,0.856584549,62.45977402,0.813175857,0.222191751,0.857725024,0.58429265,-0.643292069,-0.889020503,1
4.904579639,7.920456409,0.765436411,57.51294708,0.819018543,0.188738659,0.849194229,0.635234892,-0.713739693,-0.499915898,1
4.899806976,9.135499954,0.76560384,66.5512619,0.341565669,0.003200162,0.92612499,0.403552294,-0.249808535,-0.492172778,1
4.89751482,7.824051857,0.824085355,44.17062759,0.618259728,-0.094437942,0.767675638,0.396459043,0.147347569,-0.253887028,1
4.896157742,7.842475414,0.809826255,62.4943924,0.852732241,0.002124814,0.698430777,0.830833197,-1.094413161,-0.984253764,1
4.894600391,10.00794506,0.900874496,65.03629303,0.464373112,-0.13625887,0.914700747,0.199941784,0.722679615,0.746320605,1
4.89103651,6.811586857,0.600266993,44.52480316,0.909993827,0.199081421,0.691305459,0.763352692,-0.089731731,-0.413220495,1
4.890419483,8.42323494,0.717703819,42.0357132,0.635073245,0.124308765,0.918391883,0.389237761,-1.385885715,-1.012633204,1
4.888177395,9.982795715,0.795451164,64.90991211,0.540723383,-0.238963515,0.698064804,0.538311779,-0.750629425,0.242376864,1
4.887325764,9.427493095,0.898096263,53.53625107,0.862449408,-0.138649702,0.85269475,0.5839957,0.220615461,0.165580496,1
4.885587215,8.999317169,0.827623546,46.47170258,0.78104049,-0.107688189,0.839217842,0.819616973,0.734103203,0.118012153,1
4.885150433,9.188996315,0.918516099,61.13117599,0.688311696,0.09188357,0.932385981,0.310268313,0.268304914,-0.438392848,1
4.885072708,9.19824791,0.618550718,61.09413147,0.577937961,-0.135590494,0.749142587,0.703883886,-1.405888081,-0.718142271,1
4.881515503,8.855182648,0.75964433,63.39128494,0.605410755,-0.238381475,0.817444861,0.387620211,-0.30446592,-0.336200178,1
4.879910946,8.572602272,0.775170922,59.34182358,0.87360549,-0.000804941,0.804578125,0.598850965,-0.877691627,-0.367886156,1
4.87648201,9.222335815,0.714891434,65.05054474,0.603123665,-0.213565603,0.912656903,0.472290635,-0.362123013,-0.089644335,1
4.867091179,8.898911476,0.837149739,44.93836594,0.60715723,-0.074519485,0.917250097,0.353280842,-0.897580624,-0.541850388,1
4.865401268,9.740972519,0.907517016,66.4154892,0.636817813,-0.205527052,0.941279948,0.249677315,0.22492975,0.102736883,1
4.858481407,7.800871372,0.549398482,60.20746994,0.659005642,-0.008400165,0.773530483,0.646872878,-0.846942365,-0.860693634,1
4.856534004,8.099241257,0.914375484,62.67971039,0.813939214,0.078918613,0.916922808,0.527570188,-0.572721183,-0.856262386,1
4.845641613,7.418863773,0.864693522,46.20970154,0.632977962,-0.059086103,0.829800427,0.425926328,-1.204545498,-1.621979117,1
4.845436573,8.368966103,0.772375524,63.41588211,0.534057677,-0.089810885,0.848082721,0.296962649,-0.445325613,-0.677448332,1
4.844573975,7.353900909,0.567039013,51.71084976,0.412587792,0.246202111,0.681960106,0.45666796,-0.869595647,-1.33922708,1
4.843164444,8.196216583,0.691483498,52.73052216,0.758653641,-0.048977159,0.871019542,0.631103098,0.040718086,-0.391481876,1
4.84230566,9.254279137,0.850137472,62.00431442,0.848116636,-0.048226036,0.72759831,0.538045287,0.063863754,-0.549671888,1
4.837560654,9.786640167,0.92603606,66.4154892,0.700265527,-0.176258981,0.935988188,0.221241772,0.231031746,0.187336802,1
4.835938931,9.564126015,0.836743116,53.29683685,0.799410224,-0.212750569,0.814422846,0.662237763,0.818505585,0.672325492,1
4.832634926,6.71679163,0.747681141,44.74147415,0.643061817,0.083860129,0.854016304,0.591795087,0.137910888,-0.544903815,1
4.831764221,9.728300095,0.780048966,56.71354675,0.698942363,-0.226150796,0.816563547,0.378069758,-0.516067624,-0.730402172,1
4.828456402,9.430441856,0.881152213,52.68972397,0.794030964,-0.128491253,0.820258021,0.487997681,0.247864589,0.187507555,1
4.826001167,7.379348278,0.881751359,49.6206665,0.732973993,0.044783331,0.830123901,0.52145654,-0.750753164,-0.488446623,1
4.824834824,9.336853981,0.943436682,61.68592072,0.752354145,0.130435705,0.908596814,0.337257385,0.516672909,-0.38137418,1
4.824454784,7.866006374,0.797664523,43.73158646,0.720971525,-0.013914998,0.78528136,0.526590049,0.077580906,-0.642003834,1
4.823194981,8.45440197,0.561720133,57.14771652,0.586546242,0.070737407,0.716641188,0.45958823,-1.602370262,-0.717972815,1
4.81786871,8.608688354,0.662943304,44.39230728,0.621587694,0.03960998,0.905309319,0.303507507,-1.390753269,-0.996652484,1
4.817189217,9.57254982,0.684267223,61.39962387,0.601043284,-0.051956583,0.715124726,0.792291224,-0.829303503,-0.777363598,1
4.816232204,8.115765572,0.659299791,49.73761749,0.71250701,-0.00575576,0.87945056,0.621221066,-0.988149583,-0.926232636,1
4.815309525,8.960933685,0.675075412,59.177948,0.595633388,0.151883453,0.96821183,0.664624453,-0.534818888,-0.458264649,1
4.813763142,9.278097153,0.625586927,68.51210022,0.734648407,-0.030552704,0.882704437,0.49878639,0.314873487,-0.187407121,1
4.812436581,7.746851921,0.74761188,60.62237167,0.763447225,0.240085691,0.823508382,0.469293684,-0.706880033,-0.777022123,1
4.810845375,8.995648384,0.874649584,63.29842758,0.667579174,-0.082976907,0.895347834,0.16573818,-0.374301821,-0.355392337,1
4.809258938,8.360027313,0.756429732,53.32526779,0.644228697,-0.065568224,0.832427204,0.552199423,-1.79921484,-0.967219412,1
4.803954124,8.965472221,0.852453351,60.40684891,0.623814106,-0.238632381,0.929431498,0.15470925,0.006907273,-0.640156686,1
4.785367489,7.294863701,0.709528148,49.72510529,0.724568486,-0.091821022,0.706798375,0.632864714,-0.417783469,-0.366347581,1
4.784804344,8.123259544,0.750276566,52.33519363,0.566920221,0.071448751,0.746937871,0.42903164,-1.050637603,-0.818570375,1
4.775316715,9.417305946,0.861746132,59.52943039,0.431467623,-0.237645656,0.854340255,0.492969662,-1.599519968,-1.303589106,1
4.774918079,8.185523033,0.804191709,60.50419235,0.696194947,-0.136119783,0.929560363,0.304118574,-0.153713048,-0.566514909,1
4.773144722,9.203255653,0.778859854,67.22298431,0.419789314,-0.015265614,0.95342195,0.194952324,-0.319237053,-0.254937112,1
4.772306919,8.106808662,0.856507838,52.11781693,0.66893059,0.075038329,0.72736448,0.493744522,-0.992717862,-0.850888789,1
4.769739628,9.414111137,0.875389755,54.38278198,0.774136424,-0.081525691,0.812858999,0.483122289,0.256476521,0.151557788,1
4.767507076,9.808743477,0.582237065,64.34128571,0.797573686,0.165459588,0.664581537,0.803579271,-1.502441883,-0.947962582,1
4.763594627,9.282795906,0.680260599,65.4045639,0.588934243,-0.246644452,0.783134162,0.391600043,-0.329438746,-0.162200704,1
4.762538433,9.219856262,0.729744256,61.25401688,0.659261465,-0.097959556,0.684498072,0.771612763,-1.340729356,-0.70613277,1
4.760275841,8.546782494,0.823823035,43.30582428,0.565351069,0.054936271,0.910719037,0.288010925,-1.494105101,-1.024875164,1
4.75838089,7.386628628,0.539075196,50.00896072,0.60012722,0.137630194,0.706766069,0.299357414,-1.991809964,-1.617176056,1
4.75623703,10.08920479,0.832333207,71.38269043,0.369156331,-0.293942839,0.930213809,0.188292742,0.23915565,0.242033929,1
4.753311157,9.349291801,0.879158199,62.68739319,0.840129375,-0.065198809,0.727300286,0.43158412,0.188479513,-0.540561914,1
4.750383854,9.409679413,0.844413042,63.81414795,0.452781171,-0.170420438,0.904949665,0.342910528,-0.142876536,-0.347604543,1
4.749955654,9.711170197,0.572406888,65.50714111,0.780383229,0.141992077,0.698951244,0.753276825,-1.2196064,-0.762112558,1
4.74828434,7.47360611,0.786707699,57.73918152,0.413320839,0.326221585,0.890811265,0.323672026,-1.234408617,-0.664969265,1
4.741408348,7.976353645,0.728693902,47.11940002,0.698030412,-0.018166363,0.925447285,0.366200924,-0.757413745,-0.931468248,1
4.741294861,8.913016319,0.731277883,62.96083832,0.747246385,-0.135765418,0.706552804,0.490076542,0.077475488,-0.153904423,1
4.739367008,9.422457695,0.883035779,45.81395721,0.823774636,-0.203651816,0.723239183,0.808195293,0.764766574,0.657478452,1
4.736588001,7.934132099,0.792132616,60.5148468,0.719029367,-0.076416291,0.922627032,0.457722664,-0.830669522,-0.933197379,1
4.735021114,9.316818237,0.859969318,62.35275269,0.823902845,-0.078198142,0.779742122,0.450313658,0.0144538,-0.611947298,1
4.732953072,7.221711159,0.656723499,43.98784256,0.681202114,0.117161058,0.863264859,0.70091027,-0.14390333,-0.932833195,1
4.730263233,7.966174603,0.624418199,46.1532402,0.716993749,0.047244616,0.89029932,0.557461917,0.154370889,-0.499575078,1
4.730082035,8.75127697,0.895427763,61.95916367,0.691021681,0.080249682,0.840989172,0.305137634,-0.51581651,-0.942333519,1
4.727870941,9.279043198,0.85441488,60.54916763,0.771528184,-0.255656987,0.774117172,0.754706621,-1.186661482,-0.78789258,1
4.725366116,9.492628098,0.750748634,59.87126541,0.347414047,-0.108193077,0.780027211,0.366801709,-1.458242536,-1.211656213,1
4.725132465,10.01700497,0.895693719,65.30243683,0.513835371,-0.156258225,0.98327601,0.251568109,0.789993227,0.707273602,1
4.724443913,7.903443813,0.581765294,60.94363022,0.66768229,-0.02715938,0.764894426,0.705811918,-0.890514851,-0.88367945,1
4.720251083,10.07517338,0.686650038,71.25013733,0.425966531,-0.277969718,0.941309869,0.143608585,0.257947892,0.378082395,1
4.720146656,8.482096672,0.510574579,58.20915604,0.609320104,0.055292785,0.829614758,0.539206505,-0.444927841,-0.307233006,1
4.713358402,8.337487221,0.791960239,63.08299255,0.698400378,-0.020098273,0.867699742,0.253187001,-0.456773758,-0.756295025,1
4.710802555,9.028688431,0.896510422,63.14153671,0.568715692,-0.198611125,0.937324286,0.189184397,-0.546340764,-0.801441371,1
4.709745884,8.383498192,0.73517859,41.56428528,0.649139762,0.073169775,0.870748997,0.245243251,-1.328719378,-1.018544078,1
4.70950222,9.892733574,0.884498775,62.24703598,0.640807152,-0.236038744,0.937048614,0.291489393,0.842670143,0.681037664,1
4.703749657,8.353369713,0.690877795,55.91209412,0.881633818,0.465111643,0.587321937,0.981803596,-0.868256629,-0.997297168,1
4.697761536,7.862961292,0.833097875,60.02322388,0.683523118,-0.067561634,0.929054797,0.45403108,-0.976099908,-0.957850337,1
4.690830231,8.620271683,0.642136157,54.31418228,0.85017246,-0.139852747,0.841359496,0.49927032,-0.771595478,-1.123118877,1
4.690187931,7.565153599,0.799273849,48.94974518,0.575884283,-0.07671573,0.830936551,0.527755439,-1.026084781,-1.526321411,1
4.683499813,7.680748463,0.756298721,53.8613472,0.61187619,-0.016854342,0.879247844,0.286527872,-0.180600435,-0.313931316,1
4.683358192,10.02491188,0.906113982,66.05580139,0.56923151,-0.147043735,0.930297315,0.209778264,0.712581217,0.64710778,1
4.682224274,9.736499786,0.644063771,65.27844238,0.766822994,0.206236124,0.639682412,0.744599879,-1.227865696,-0.890118062,1
4.681569576,7.296329975,0.856637836,44.67263031,0.664718211,-0.062908411,0.828360796,0.47120136,-1.289598703,-1.693677664,2
4.680469513,9.664858818,0.725193918,62.2909317,0.537484288,-0.128828019,0.795119047,0.741815805,-0.91699177,-0.802419841,2
4.679986954,7.672031879,0.718461037,53.22381973,0.698005259,0.01107379,0.826684237,0.345917314,-0.212800011,-0.393912613,2
4.673203945,8.149764061,0.763332725,52.5381012,0.487372756,-0.002736215,0.707005799,0.383974999,-1.022454023,-0.811633348,2
4.669945717,8.505444527,0.795313299,59.05439758,0.828273118,0.05909567,0.841298819,0.571570992,-0.865733206,-0.385560721,2
4.668910503,9.831411362,0.806939304,64.19232178,0.437064558,-0.186479792,0.942090392,0.099944413,0.599198759,0.662506342,2
4.666971684,9.996017456,0.835508585,62.38200378,0.700174093,-0.174175024,0.923952639,0.280693024,0.695566893,0.649901628,2
4.666832924,7.536205292,0.795505047,46.8839035,0.822847605,-0.095620744,0.726062477,0.707489848,-0.270239979,-0.590062499,2
4.66101265,9.731310844,0.755861998,56.30092621,0.671300709,-0.215216756,0.86677748,0.370059073,-0.436461389,-0.698702812,2
4.660161018,7.95006752,0.530139685,61.28379059,0.741518021,-0.00861888,0.742774189,0.736026943,-1.016622663,-0.865623176,2
4.659508705,9.590554237,0.730118215,60.08565903,0.314564615,-0.05977096,0.78919065,0.339846313,-1.50511539,-1.258518577,2
4.65358305,6.754052639,0.755582809,45.31141663,0.514437497,0.0159983,0.864334643,0.541268408,0.154384434,-0.5151034,2
4.653103828,9.412774086,0.853151023,66.62825012,0.670193553,0.066601366,0.901959538,0.401410997,-1.097298741,-0.512281477,2
4.652730942,9.825400352,0.566281199,65.73584747,0.773303747,0.150406659,0.712782621,0.709471166,-1.065353274,-0.715637684,2
4.652428627,9.395070076,0.917056024,48.29406738,0.738905966,-0.213509202,0.79062891,0.593964458,0.286321342,0.257048637,2
4.651972294,8.930409431,0.709485531,63.50712585,0.462156564,-0.202991635,0.876099229,0.464447111,-0.433497459,-0.220862582,2
4.641398907,7.790522099,0.844136536,59.84641266,0.677571654,-0.115916535,0.878633499,0.48456654,-1.072548866,-1.025223374,2
4.640079021,7.328450203,0.775688589,53.69402313,0.332436115,-0.092685081,0.773066521,0.77520597,-0.398103029,-0.422686934,2
4.639647484,9.354403496,0.798305035,65.12363434,0.613055706,-0.086592704,0.919845164,0.369646579,-0.260572821,0.005124823,2
4.63922739,6.481235981,0.769545972,48.95683289,0.557286203,-0.005517539,0.807406604,0.437570214,-1.78348732,-1.528378963,2
4.635564804,7.997340679,0.577065051,61.60427856,0.735512853,-0.09152592,0.789374709,0.719101429,-0.684746444,-0.84198302,2
4.634871483,8.441580772,0.552593112,57.89097977,0.837551653,-0.049570382,0.907793522,0.580353677,-0.445488364,-0.241387933,2
4.634251595,9.077324867,0.821371615,66.57662964,0.528604746,-0.016182963,0.874699533,0.300680578,-0.045107771,-0.420024097,2
4.633473873,8.049608231,0.601468265,61.90423584,0.814796269,-0.062122062,0.720600903,0.760611534,-0.862021804,-0.795559049,2
4.632468224,7.459868431,0.570834816,42.40710068,0.526610374,0.05322364,0.943553567,0.348725855,-1.706331372,-1.472845316,2
4.623119831,8.576414108,0.793461978,57.48713303,0.877491176,0.65864408,0.607286572,0.924319088,-0.744200706,-0.870932102,2
4.62196207,7.395941734,0.648350894,52.32541656,0.610410035,0.292677075,0.668975711,0.355143219,-0.69023025,-1.233611465,2
4.61700058,7.737988472,0.70153451,57.28717422,0.719533265,-0.09641131,0.765490174,0.622598588,0.081302546,-0.172162294,2
4.613099098,7.488914967,0.723840773,60.17124176,0.701759934,-0.08593405,0.768155158,0.803951442,-1.369266152,-1.093796611,2
4.611985683,7.303188324,0.852087021,48.42596436,0.760231495,-0.024005855,0.840422809,0.479615837,-0.750798404,-0.528885126,2
4.611606598,9.311257362,0.862500072,64.99042511,0.902074754,0.31106618,0.859470963,0.739669859,-0.102882259,-0.092230447,2
4.609059334,8.86151123,0.881054759,59.16974258,0.781332672,0.051092565,0.917813003,0.375002027,0.491334975,-0.44469282,2
4.607322216,7.672513008,0.514170706,59.03477478,0.604538321,0.048939548,0.806116879,0.732760131,-1.056773901,-0.883264959,2
4.606650829,9.303030968,0.639356136,68.69195557,0.703850687,-0.086883023,0.884793043,0.506978393,0.251629293,-0.152543828,2
4.606251717,8.025979042,0.73855865,53.03647614,0.891129911,0.082434684,0.874849141,0.747062862,0.27041164,0.015378864,2
4.604576588,7.679690838,0.740098953,59.9701767,0.72226578,0.162228763,0.877340496,0.453570306,-0.828860462,-0.795075238,2
4.602218151,8.327683449,0.779194891,62.92237854,0.700452089,0.003997721,0.871437132,0.26335296,-0.40994665,-0.746310949,2
4.594879627,6.674469948,0.878794909,44.14425278,0.684149206,0.051070839,0.757999182,0.556749046,0.216558799,-0.603702128,2
4.594851017,9.588614464,0.717357397,67.25469971,0.524062514,0.030700924,0.926725864,0.309518278,-1.148957253,-0.537929714,2
4.59453392,7.774625301,0.838994384,57.63402557,0.743729651,-0.071341716,0.794353724,0.630876184,0.053708926,-0.206532046,2
4.589844704,9.410620689,0.744366288,59.44390488,0.385769367,-0.099929348,0.909881651,0.476128489,-1.78665781,-1.403629303,2
4.589065075,8.577241898,0.798442245,59.24521637,0.860842586,0.078044087,0.816584587,0.566654027,-0.95853287,-0.341033429,2
